[Nome : StudyDataset;Dataset : Mixed Files;File Name : C:\Documents and Settings\study_dataset.csv;Date : 06/01/2021;Time : 12:43:48]
#Games;Titanic;Contry_Vaccinations;NBA#

[Grupo;GAME_DATE_EST;GAME_ID;GAME_STATUS_TEXT;HOME_TEAM_ID;VISITOR_TEAM_ID;SEASON;TEAM_ID_home;PTS_home;FG_PCT_home;FT_PCT_home;FG3_PCT_home;AST_home;REB_home;TEAM_ID_away;PTS_away;FG_PCT_away;FT_PCT_away;FG3_PCT_away;AST_away;REB_away;HOME_TEAM_WINS]
Contry_Vaccinations;Bulgaria;BGR;19/01/2021;222260;190580;31680;25880;9210;32;27;5;1330;Moderna, Pfizer/BioNTech;Ministry of Health;https://coronavirus.bg/bg/statistika
Contry_Vaccinations;Bulgaria;BGR;20/01/2021;241270;198340;42930;19010;10130;35;29;6;1460;Moderna, Pfizer/BioNTech;Ministry of Health;https://coronavirus.bg/bg/statistika
Contry_Vaccinations;Bulgaria;BGR;21/01/2021;252510;207190;45320;11240;10810;36;3;7;1560;Moderna, Pfizer/BioNTech;Ministry of Health;https://coronavirus.bg/bg/statistika
Contry_Vaccinations;Bulgaria;BGR;22/01/2021;261010;214960;46050;8500;11390;38;31;7;1640;Moderna, Pfizer/BioNTech;Ministry of Health;https://coronavirus.bg/bg/statistika
Contry_Vaccinations;Bulgaria;BGR;23/01/2021;261190;215090;46100;180;11120;38;31;7;1600;Moderna, Pfizer/BioNTech;Ministry of Health;https://coronavirus.bg/bg/statistika
Contry_Vaccinations;Bulgaria;BGR;24/01/2021;261430;215330;46100;240;10990;38;31;7;1580;Moderna, Pfizer/BioNTech;Ministry of Health;https://coronavirus.bg/bg/statistika
Contry_Vaccinations;Bulgaria;BGR;25/01/2021;267980;221290;46690;6550;10230;39;32;7;1470;Moderna, Pfizer/BioNTech;Ministry of Health;https://coronavirus.bg/bg/statistika
Contry_Vaccinations;Bulgaria;BGR;26/01/2021;291220;236670;54550;23240;9850;42;34;8;1420;Moderna, Pfizer/BioNTech;Ministry of Health;https://coronavirus.bg/bg/statistika
Contry_Vaccinations;Canada;CAN;19/12/2020;null;87340;null;null;null;null;2;null;null;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;20/12/2020;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;21/12/2020;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;22/12/2020;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;23/12/2020;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;24/12/2020;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;25/12/2020;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;26/12/2020;null;337340;null;null;0;null;9;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;27/12/2020;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;28/12/2020;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;29/12/2020;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;30/12/2020;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;31/12/2020;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;01/01/2021;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;02/01/2021;null;775210;null;null;0;null;21;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;03/01/2021;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;04/01/2021;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;05/01/2021;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;06/01/2021;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;07/01/2021;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;08/01/2021;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;09/01/2021;null;2131470;36130;null;0;null;56;1;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;10/01/2021;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;11/01/2021;null;null;null;null;0;null;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;12/01/2021;2670780;null;null;null;0;71;null;null;0;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;13/01/2021;2884880;null;null;214100;30590;76;null;null;810;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;14/01/2021;3107880;null;null;223000;62440;82;null;null;1650;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;15/01/2021;3422270;null;null;314390;107360;91;null;null;2840;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;16/01/2021;null;5540170;376250;null;145750;null;147;1;3860;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;17/01/2021;null;null;null;null;184150;null;null;null;4880;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;18/01/2021;4228640;null;null;null;222550;112;null;null;5900;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;19/01/2021;4597800;null;null;369160;275290;122;null;null;7290;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;20/01/2021;4857390;null;null;259590;281790;129;null;null;7470;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;21/01/2021;7072230;null;null;2214840;566340;187;null;null;15010;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;22/01/2021;7531360;null;null;459130;587010;20;null;null;15550;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;23/01/2021;null;null;null;null;572510;null;null;null;15170;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;24/01/2021;null;null;null;null;558010;null;null;null;14780;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;25/01/2021;8033150;null;null;null;543500;213;null;null;14400;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;26/01/2021;8281410;null;null;248260;526230;219;null;null;13940;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Canada;CAN;27/01/2021;8869140;null;null;587730;573110;235;null;null;15180;Moderna, Pfizer/BioNTech;Government of Canada;https://health-infobase.canada.ca/covid-19/vaccination-coverage/
Contry_Vaccinations;Chile;CHL;24/12/2020;4200;4200;null;null;null;0;0;null;null;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;25/12/2020;51910;51910;null;47710;47710;3;3;null;2500;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;26/12/2020;83350;83350;null;31440;39580;4;4;null;2070;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;27/12/2020;86460;86460;null;3110;27420;5;5;null;1430;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;28/12/2020;null;null;null;null;20690;null;null;null;1080;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;29/12/2020;null;null;null;null;16650;null;null;null;870;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;30/12/2020;null;null;null;null;13960;null;null;null;730;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;31/12/2020;null;null;null;null;12040;null;null;null;630;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;01/01/2021;null;null;null;null;5300;null;null;null;280;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;02/01/2021;null;null;null;null;880;null;null;null;50;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;03/01/2021;null;null;null;null;510;null;null;null;30;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;04/01/2021;90510;90510;null;null;510;5;5;null;30;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;05/01/2021;104940;104940;null;14430;2500;5;5;null;130;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;06/01/2021;106990;106990;null;2050;2720;6;6;null;140;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;07/01/2021;null;null;null;null;3440;null;null;null;180;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;08/01/2021;null;null;null;null;4170;null;null;null;220;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;09/01/2021;null;null;null;null;4890;null;null;null;260;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;10/01/2021;null;null;null;null;5620;null;null;null;290;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;11/01/2021;null;null;null;null;6350;null;null;null;330;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;12/01/2021;null;null;null;null;5080;null;null;null;270;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;13/01/2021;146120;117430;28690;null;5590;8;6;2;290;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;14/01/2021;185260;127870;57390;39140;10380;1;7;3;540;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;15/01/2021;218760;137550;81210;33500;14370;11;7;4;750;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;16/01/2021;219370;137660;81710;610;13660;11;7;4;710;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;17/01/2021;219720;137810;81910;350;12910;11;7;4;680;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;18/01/2021;323850;240250;83600;104130;26990;17;13;4;1410;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;19/01/2021;509240;425640;83600;185390;52670;27;22;4;2760;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;20/01/2021;540360;456760;83600;31120;56320;28;24;4;2950;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;21/01/2021;628220;544580;83640;87860;63280;33;28;4;3310;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;22/01/2021;630470;546830;83640;2250;58820;33;29;4;3080;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;23/01/2021;639390;555750;83640;8920;60000;33;29;4;3140;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;24/01/2021;null;null;null;null;60200;null;null;null;3150;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;25/01/2021;642860;557980;84880;null;45570;34;29;4;2380;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;Chile;CHL;26/01/2021;665690;565510;100180;22830;22350;35;3;5;1170;Pfizer/BioNTech;Department of Statistics and Health Information;https://informesdeis.minsal.cl/SASVisualAnalytics/?reportUri=%2Freports%2Freports%2F1a8cc7ff-7df0-474f-a147-929ee45d1900&sectionIndex=0&sso_guest=true&reportViewOnly=true&reportContextBar=false&sas-welcome=false
Contry_Vaccinations;China;CHN;15/12/2020;15000000;null;null;null;null;1;null;null;null;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;16/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;17/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;18/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;19/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;20/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;21/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;22/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;23/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;24/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;25/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;26/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;27/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;28/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;29/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;30/12/2020;null;null;null;null;1875000;null;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;31/12/2020;45000000;null;null;null;1875000;31;null;null;1300;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;01/01/2021;null;null;null;null;2321430;null;null;null;1610;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;02/01/2021;null;null;null;null;2767860;null;null;null;1920;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;03/01/2021;null;null;null;null;3214290;null;null;null;2230;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;04/01/2021;null;null;null;null;3660710;null;null;null;2540;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;05/01/2021;null;null;null;null;4107140;null;null;null;2850;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;06/01/2021;null;null;null;null;4553570;null;null;null;3160;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;07/01/2021;null;null;null;null;5000000;null;null;null;3470;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;08/01/2021;null;null;null;null;5000000;null;null;null;3470;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;09/01/2021;90000000;null;null;null;5000000;63;null;null;3470;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
Contry_Vaccinations;China;CHN;10/01/2021;null;null;null;null;4642860;null;null;null;3230;CNBG, Sinovac;National Health Commission;http://www.gov.cn/xinwen/gwylflkjz147/index.htm
